,A,B,C,D
923,-3.73046905623,3.29041650931,1.8297166471,3.9706860114
924,8.04141639326,8.62951530411,2.01326709433,11.8213617664
925,1.87362608025,0.85047102792,2.2321474899,0.0851176280736
926,-2.74709057753,-4.19511783366,1.40582637447,-5.34437690525
927,5.48914664581,4.32254700404,1.82789234625,6.21841107589
928,3.46638542686,7.43261479623,2.13277307293,10.3236113606
929,1.92502608585,6.25260841174,1.85797289032,10.1421686612
930,3.07099443835,4.10684119504,1.60130945816,4.03196236714
931,1.59632160834,10.4879161617,3.10245015455,12.6002654133
932,-0.383616988201,2.3757113747,1.70015186399,3.27456609899
933,4.29770212372,1.45030549009,1.53384895647,0.949814978752
934,9.41713300429,2.13909757569,1.84530961591,4.45889655346
935,-2.63363429613,1.71640714981,1.96875080097,1.90424529163
936,-6.37953487644,5.16670515233,2.49222981391,6.05093960602
937,-0.737477925708,3.76461547221,1.70208493055,4.50133823372
938,5.18099993175,7.8993176599,2.89657770038,9.73695142758
939,3.79367822777,5.35679002855,1.39832809839,7.38254726958
940,2.88150741269,3.18021175751,2.07730682452,2.64122361004
941,1.21875281791,8.98152142862,2.13201480958,10.2188891371
942,2.14378775594,0.707916991109,0.998278975911,-1.72084293178
943,5.30133434822,3.77428469128,1.71318381375,3.66032730549
944,0.145496981044,5.51639191742,2.00194493558,5.10310720339
945,0.39068488193,8.46553349332,1.92751802806,10.0518209115
946,-3.1962554598,4.08620788777,1.32011708806,5.18328525159
947,1.51132578948,5.3817824163,2.11171908771,6.80925722207
948,-4.4416828631,5.10526637441,0.573056096477,6.14098687506
949,0.421230894266,7.51443499493,2.22246600276,10.1888217395
950,3.40954237216,8.29433376883,1.84334522755,10.087449253
951,7.58164766594,8.12496689194,1.8936961343,10.4014477967
952,1.14936318781,4.02663685808,2.55978525332,4.15224903463
953,12.1725576429,5.97102081021,1.00502758394,6.96226503496
954,1.99376314385,9.09797211742,2.38417656865,11.183572914
955,12.4814459561,5.36413662566,1.57903868004,6.48597361578
956,1.43253816618,6.73682755607,1.3134709702,8.74382149407
957,8.13814743017,7.27651156718,1.96732238983,9.03118683602
958,5.28120072301,7.81671002893,2.82468471511,10.0977947955
959,8.90275381682,7.86033515663,1.83355983609,9.28756603753
960,4.43111656419,1.47573432804,2.35697449171,0.727261919929
961,4.1444110986,-0.561520635065,1.67375842358,-0.370805027359
962,2.65723824229,4.83148531081,1.7484788768,6.86637361116
963,3.465596352,9.0675222686,1.90902061792,11.6500540417
964,-0.377417618546,7.6008645524,1.63431769478,9.76854391891
965,-0.155882333776,4.00875351241,2.04899340068,5.36902321296
966,4.59448792057,8.90679028916,2.17907182722,11.1163309026
967,2.01499126392,5.94803784321,2.15660599829,7.05168810933
968,6.90524861919,6.48365099035,2.434335406,8.11920545133
969,3.10943137977,3.3258241826,1.05425461385,3.34310991887
970,-0.870918716664,6.36266009747,1.60729944192,5.76478198353
971,6.92443117361,10.4414812864,2.2221657489,12.4060788447
972,9.04399866547,7.68846867214,2.29859310163,8.97826361317
973,-0.992616624675,-0.138133681036,2.04472677979,-0.361705620991
974,-1.56215823454,0.0778821628686,1.78037307878,-1.77608995981
975,1.16038943956,5.13559972416,2.60619906064,4.56251709784
976,0.473007353556,0.208124741271,1.78630483156,0.0209319077502
977,1.12585498572,0.791961528712,2.4832412116,1.97041850554
978,5.33305469621,8.19851215652,2.36415882941,9.665850221
979,2.52169718594,0.0394638939898,1.90535776371,-0.0724901506875
980,7.0974720555,8.41579653913,2.44435611738,9.6710395736
981,2.56062408423,5.02715413367,2.33228702617,8.04568900697
982,0.761841274232,5.53550953369,2.194315655,6.24729628385
983,3.29472786404,3.2031330911,1.56440130463,4.04291326932
984,4.74746754349,8.66632379949,2.17952527787,9.67077867175
985,6.13725519629,1.24475215361,1.3348971841,0.724706882678
986,4.59824935339,6.79999917772,1.26010929716,8.67779568252
987,-0.108407132137,2.28540959842,1.34740771074,2.4471296972
988,6.48273195892,12.9090661398,1.94024327405,16.147070485
989,3.72122376095,2.34334211293,1.87386993283,3.6569489458
990,4.11766982372,4.62198089875,1.4282700805,5.28705457263
991,7.43170015531,11.2762102832,1.03276136663,14.5097445212
992,-1.94324455036,10.4239049447,2.6862248782,11.5073909202
993,0.230089205166,5.94835022188,1.54542697958,6.07419428778
994,14.9672205106,8.63352946567,2.13224071558,10.9977347565
995,7.73103799593,7.04418675773,0.922118693002,9.52774696987
996,10.5250814943,4.35713117058,1.76439173338,5.71510916601
997,3.3785936724,13.5628732039,3.46410241736,15.223585697
998,8.8059221042,11.1937622554,2.46475504307,14.3409529905
999,7.0084669765,9.10517188259,1.74547300043,11.6138025123
